date,state,district,pincode,age_0_5,age_5_17,age_18_greater
08-09-2025,Punjab,Sangrur,148025,4,0,0
08-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144506,1,0,0
08-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144514,1,0,0
08-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144515,0,1,0
08-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144522,1,0,0
08-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144532,1,0,0
08-09-2025,Punjab,"Sri Muktsar Sahib",152022,1,0,0
08-09-2025,Punjab,"Sri Muktsar Sahib",152112,3,0,0
08-09-2025,Punjab,"Sri Muktsar Sahib",152113,1,0,0
08-09-2025,Punjab,"Tarn Taran",143022,1,0,0
08-09-2025,Punjab,"Tarn Taran",143301,1,1,0
08-09-2025,Punjab,"Tarn Taran",143305,5,1,0
08-09-2025,Punjab,"Tarn Taran",143401,4,1,0
08-09-2025,Punjab,"Tarn Taran",143408,2,0,0
08-09-2025,Punjab,"Tarn Taran",143419,1,0,0
08-09-2025,Punjab,"Tarn Taran",143422,0,1,0
09-09-2025,Punjab,Amritsar,143110,4,0,0
09-09-2025,Punjab,Amritsar,143113,4,0,0
09-09-2025,Punjab,Amritsar,143115,5,0,0
09-09-2025,Punjab,Amritsar,143119,2,0,0
09-09-2025,Punjab,Amritsar,143601,2,0,0
09-09-2025,Punjab,Amritsar,143606,6,0,0
09-09-2025,Punjab,Barnala,148101,6,0,0
09-09-2025,Punjab,Barnala,148105,0,1,0
09-09-2025,Punjab,Bathinda,151103,1,0,0
09-09-2025,Punjab,Bathinda,151111,1,0,0
09-09-2025,Punjab,Bathinda,151302,4,0,0
09-09-2025,Punjab,Faridkot,151204,4,1,0
09-09-2025,Punjab,"Fatehgarh Sahib",140307,1,0,0
09-09-2025,Punjab,Fazilka,152116,7,3,0
09-09-2025,Punjab,Fazilka,152123,18,2,0
09-09-2025,Punjab,Ferozepur,152021,1,0,0
09-09-2025,Punjab,Firozpur,142044,2,0,0
09-09-2025,Punjab,Firozpur,142047,2,0,0
09-09-2025,Punjab,Firozpur,152122,1,0,0
09-09-2025,Punjab,Gurdaspur,143506,1,0,0
09-09-2025,Punjab,Gurdaspur,143516,2,0,0
09-09-2025,Punjab,Gurdaspur,143526,1,0,0
09-09-2025,Punjab,Gurdaspur,143531,4,0,0
09-09-2025,Punjab,Gurdaspur,145001,2,0,0
09-09-2025,Punjab,Hoshiarpur,144212,1,0,0
09-09-2025,Punjab,Hoshiarpur,144527,5,0,0
09-09-2025,Punjab,Hoshiarpur,146105,1,0,0
09-09-2025,Punjab,Jalandhar,144002,9,0,0
09-09-2025,Punjab,Jalandhar,144008,3,0,0
09-09-2025,Punjab,Jalandhar,144009,2,1,0
09-09-2025,Punjab,Jalandhar,144012,2,0,0
09-09-2025,Punjab,Jalandhar,144039,2,0,0
09-09-2025,Punjab,Jalandhar,144040,2,0,0
09-09-2025,Punjab,Jalandhar,144044,1,0,0
09-09-2025,Punjab,Jalandhar,144102,1,0,0
09-09-2025,Punjab,Kapurthala,144624,1,0,0
09-09-2025,Punjab,Ludhiana,141002,5,1,0
09-09-2025,Punjab,Ludhiana,141007,9,4,0
09-09-2025,Punjab,Ludhiana,141014,3,2,0
09-09-2025,Punjab,Ludhiana,141112,1,1,0
09-09-2025,Punjab,Ludhiana,141113,1,0,0
09-09-2025,Punjab,Ludhiana,141118,1,0,0
09-09-2025,Punjab,Ludhiana,141206,1,0,0
09-09-2025,Punjab,Ludhiana,141414,2,0,0
09-09-2025,Punjab,Ludhiana,142032,3,0,0
09-09-2025,Punjab,Mansa,151504,2,0,0
09-09-2025,Punjab,Moga,142037,2,0,0
09-09-2025,Punjab,Moga,142039,1,0,0
09-09-2025,Punjab,Moga,142040,1,0,0
09-09-2025,Punjab,Muktsar,152101,2,0,0
09-09-2025,Punjab,Muktsar,152107,2,0,0
09-09-2025,Punjab,Nawanshahr,144505,1,0,0
09-09-2025,Punjab,Pathankot,145029,1,0,0
09-09-2025,Punjab,Patiala,140417,1,0,0
09-09-2025,Punjab,Patiala,140602,1,0,0
09-09-2025,Punjab,Patiala,140701,4,0,0
09-09-2025,Punjab,Patiala,140702,5,0,0
09-09-2025,Punjab,Patiala,147105,6,1,0
09-09-2025,Punjab,Rupnagar,140111,2,0,0
09-09-2025,Punjab,Rupnagar,140113,1,0,0
09-09-2025,Punjab,Rupnagar,140124,3,0,0
09-09-2025,Punjab,"S.A.S Nagar(Mohali)",140308,1,0,0
09-09-2025,Punjab,"SAS Nagar (Mohali)",140301,10,2,0
09-09-2025,Punjab,"SAS Nagar (Mohali)",140307,1,0,0
09-09-2025,Punjab,"SAS Nagar (Mohali)",140601,2,1,0
09-09-2025,Punjab,"SAS Nagar (Mohali)",140602,1,0,0
09-09-2025,Punjab,"SAS Nagar (Mohali)",160014,1,0,0
09-09-2025,Punjab,Sangrur,148001,7,1,0
09-09-2025,Punjab,Sangrur,148025,2,0,0
09-09-2025,Punjab,Sangrur,148031,3,0,0
09-09-2025,Punjab,Sangrur,148035,2,1,0
09-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144502,1,0,0
09-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144515,2,0,0
09-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144517,0,1,0
09-09-2025,Punjab,"Sri Muktsar Sahib",152026,10,1,0
09-09-2025,Punjab,"Sri Muktsar Sahib",152031,1,0,0
09-09-2025,Punjab,"Sri Muktsar Sahib",152107,1,0,0
09-09-2025,Punjab,"Tarn Taran",143304,3,0,0
09-09-2025,Punjab,"Tarn Taran",143411,2,1,0
10-09-2025,Punjab,Amritsar,143003,1,0,0
10-09-2025,Punjab,Amritsar,143009,1,0,0
10-09-2025,Punjab,Amritsar,143101,6,2,0
10-09-2025,Punjab,Amritsar,143102,4,0,0
10-09-2025,Punjab,Amritsar,143103,6,1,0
10-09-2025,Punjab,Amritsar,143105,3,3,0
10-09-2025,Punjab,Amritsar,143114,2,0,0
10-09-2025,Punjab,Amritsar,143119,1,0,0
10-09-2025,Punjab,Amritsar,143413,3,0,0
10-09-2025,Punjab,Amritsar,143501,13,0,1
10-09-2025,Punjab,Amritsar,143502,5,2,0
10-09-2025,Punjab,Barnala,148103,1,0,0
10-09-2025,Punjab,Bathinda,151002,2,0,0
10-09-2025,Punjab,Bathinda,151103,4,0,0
10-09-2025,Punjab,Faridkot,151202,5,0,0
10-09-2025,Punjab,Faridkot,151203,9,3,0
10-09-2025,Punjab,Faridkot,151204,5,0,0
10-09-2025,Punjab,"Fatehgarh Sahib",140405,2,0,0
10-09-2025,Punjab,"Fatehgarh Sahib",147203,3,1,0
10-09-2025,Punjab,Fazilka,152117,2,0,0
10-09-2025,Punjab,Fazilka,152123,9,0,0
10-09-2025,Punjab,Ferozepur,142044,4,2,0
10-09-2025,Punjab,Ferozepur,142052,1,0,0
10-09-2025,Punjab,Ferozepur,152002,11,0,0
10-09-2025,Punjab,Ferozepur,152024,1,0,0
10-09-2025,Punjab,Gurdaspur,143505,11,3,0
10-09-2025,Punjab,Gurdaspur,143507,2,0,0
10-09-2025,Punjab,Gurdaspur,143513,10,0,0
10-09-2025,Punjab,Gurdaspur,143515,3,1,0
10-09-2025,Punjab,Gurdaspur,143516,2,1,0
10-09-2025,Punjab,Gurdaspur,143533,2,0,0
10-09-2025,Punjab,Hoshiarpur,144105,2,0,0
10-09-2025,Punjab,Hoshiarpur,144212,1,0,0
10-09-2025,Punjab,Hoshiarpur,144305,1,0,0
10-09-2025,Punjab,Hoshiarpur,146001,10,0,0
10-09-2025,Punjab,Jalandhar,144002,6,1,0
10-09-2025,Punjab,Jalandhar,144007,2,0,0
10-09-2025,Punjab,Jalandhar,144009,1,0,0
10-09-2025,Punjab,Jalandhar,144023,1,1,0
10-09-2025,Punjab,Jalandhar,144030,1,0,0
10-09-2025,Punjab,Jalandhar,144201,4,0,0
10-09-2025,Punjab,Jalandhar,144630,2,0,0
10-09-2025,Punjab,Jalandhar,144702,2,0,0
10-09-2025,Punjab,Jalandhar,144703,1,0,0
10-09-2025,Punjab,Kapurthala,144620,2,0,0
10-09-2025,Punjab,Kapurthala,144622,1,0,0
10-09-2025,Punjab,Kapurthala,144624,1,0,0
10-09-2025,Punjab,Kapurthala,144632,1,0,0
10-09-2025,Punjab,Kapurthala,144802,1,0,0
10-09-2025,Punjab,Kapurthala,144804,1,1,0
10-09-2025,Punjab,Ludhiana,141003,19,4,0
10-09-2025,Punjab,Ludhiana,141006,1,1,0
10-09-2025,Punjab,Ludhiana,141109,0,1,0
10-09-2025,Punjab,Ludhiana,141117,2,0,0
10-09-2025,Punjab,Ludhiana,141205,3,0,0
10-09-2025,Punjab,Ludhiana,141419,1,0,0
10-09-2025,Punjab,Ludhiana,141421,2,1,0
10-09-2025,Punjab,Ludhiana,142022,1,1,0
10-09-2025,Punjab,Ludhiana,142036,3,0,0
10-09-2025,Punjab,Malerkotla,148023,6,1,0
10-09-2025,Punjab,Mansa,148109,1,0,0
10-09-2025,Punjab,Mansa,151502,5,2,0
10-09-2025,Punjab,Mansa,151503,3,0,0
10-09-2025,Punjab,Mansa,151509,2,0,0
10-09-2025,Punjab,Moga,142001,8,0,0
10-09-2025,Punjab,Moga,142011,2,0,0
10-09-2025,Punjab,Moga,142040,2,1,0
10-09-2025,Punjab,Moga,142057,2,0,0
10-09-2025,Punjab,Nawanshahr,144517,1,0,0
10-09-2025,Punjab,Pathankot,145027,1,0,0
10-09-2025,Punjab,Patiala,147002,1,0,0
10-09-2025,Punjab,Patiala,147003,2,0,0
10-09-2025,Punjab,Patiala,147021,4,0,0
10-09-2025,Punjab,Patiala,147201,4,2,0
10-09-2025,Punjab,Rupnagar,140001,4,0,0
10-09-2025,Punjab,Rupnagar,140119,1,0,0
10-09-2025,Punjab,Rupnagar,140133,1,0,0
10-09-2025,Punjab,"S.A.S Nagar(Mohali)",140603,1,0,0
10-09-2025,Punjab,"S.A.S Nagar(Mohali)",160103,1,0,0
10-09-2025,Punjab,"SAS Nagar (Mohali)",140308,0,1,0
10-09-2025,Punjab,"SAS Nagar (Mohali)",160014,1,0,0
10-09-2025,Punjab,"SAS Nagar (Mohali)",160059,1,0,0
10-09-2025,Punjab,Sangrur,148001,7,1,0
10-09-2025,Punjab,Sangrur,148024,6,0,0
10-09-2025,Punjab,Sangrur,148030,1,0,0
10-09-2025,Punjab,Sangrur,148035,12,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144422,1,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144503,2,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144512,1,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144513,1,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144517,1,0,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144521,4,1,0
10-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144526,3,0,0
10-09-2025,Punjab,"Sri Muktsar Sahib",151202,1,0,0
10-09-2025,Punjab,"Sri Muktsar Sahib",152113,3,0,0
10-09-2025,Punjab,"Sri Muktsar Sahib",152114,3,0,0
10-09-2025,Punjab,"Tarn Taran",143301,2,0,0
10-09-2025,Punjab,"Tarn Taran",143305,1,0,0
10-09-2025,Punjab,"Tarn Taran",143412,1,0,0
10-09-2025,Punjab,"Tarn Taran",143416,5,0,0
11-09-2025,Punjab,Amritsar,143002,3,1,0
11-09-2025,Punjab,Amritsar,143009,1,0,0
11-09-2025,Punjab,Amritsar,143022,0,1,0
11-09-2025,Punjab,Amritsar,143101,3,0,0
11-09-2025,Punjab,Amritsar,143103,2,0,0
11-09-2025,Punjab,Amritsar,143108,2,0,0
11-09-2025,Punjab,Amritsar,143111,1,0,0
11-09-2025,Punjab,Amritsar,143112,3,0,0
11-09-2025,Punjab,Amritsar,143119,2,0,0
11-09-2025,Punjab,Amritsar,143501,3,0,0
11-09-2025,Punjab,Amritsar,143601,6,0,0
11-09-2025,Punjab,Barnala,148101,6,0,0
11-09-2025,Punjab,Bathinda,151103,3,2,0
11-09-2025,Punjab,Bathinda,151106,0,2,0
11-09-2025,Punjab,Bathinda,151302,6,0,0
11-09-2025,Punjab,Bathinda,151401,2,0,0
11-09-2025,Punjab,Faridkot,151212,2,0,0
11-09-2025,Punjab,"Fatehgarh Sahib",140412,3,0,0
11-09-2025,Punjab,Ferozepur,142047,5,0,0
11-09-2025,Punjab,Ferozepur,152001,2,0,0
11-09-2025,Punjab,Ferozepur,152003,2,0,0
11-09-2025,Punjab,Ferozepur,152021,4,0,0
11-09-2025,Punjab,Ferozepur,152023,5,0,0
11-09-2025,Punjab,Gurdaspur,143505,9,5,0
11-09-2025,Punjab,Gurdaspur,143507,2,0,0
11-09-2025,Punjab,Gurdaspur,143512,1,0,0
11-09-2025,Punjab,Gurdaspur,143521,6,0,0
11-09-2025,Punjab,Gurdaspur,143528,6,0,0
11-09-2025,Punjab,Gurdaspur,143529,0,1,0
11-09-2025,Punjab,Gurdaspur,145023,2,0,0
11-09-2025,Punjab,Hoshiarpur,144527,1,0,0
11-09-2025,Punjab,Hoshiarpur,144532,1,0,0
11-09-2025,Punjab,Hoshiarpur,146109,0,1,0
11-09-2025,Punjab,Jalandhar,144002,2,1,0
11-09-2025,Punjab,Jalandhar,144021,3,1,0
11-09-2025,Punjab,Jalandhar,144025,2,0,0
11-09-2025,Punjab,Jalandhar,144702,1,0,1
11-09-2025,Punjab,Kapurthala,144401,2,2,0
11-09-2025,Punjab,Kapurthala,144601,5,1,1
11-09-2025,Punjab,Kapurthala,144620,6,0,0
11-09-2025,Punjab,Kapurthala,144804,4,0,0
11-09-2025,Punjab,Ludhiana,141001,18,2,0
11-09-2025,Punjab,Ludhiana,141010,6,3,0
11-09-2025,Punjab,Ludhiana,141104,1,0,0
11-09-2025,Punjab,Ludhiana,141106,1,0,0
11-09-2025,Punjab,Ludhiana,141107,1,0,0
11-09-2025,Punjab,Ludhiana,141419,1,1,0
11-09-2025,Punjab,Ludhiana,142021,2,1,0
11-09-2025,Punjab,Ludhiana,142026,5,3,0
11-09-2025,Punjab,Ludhiana,142029,0,1,0
11-09-2025,Punjab,Ludhiana,142030,1,0,0
11-09-2025,Punjab,Mansa,151507,1,0,0
11-09-2025,Punjab,Moga,142043,1,0,0
11-09-2025,Punjab,Moga,142046,2,0,0
11-09-2025,Punjab,Muktsar,152107,4,0,0
11-09-2025,Punjab,Muktsar,152114,1,0,0
11-09-2025,Punjab,Pathankot,143531,2,0,0
11-09-2025,Punjab,Patiala,140602,1,0,0
11-09-2025,Punjab,Patiala,140702,1,0,0
11-09-2025,Punjab,Patiala,147003,1,0,0
11-09-2025,Punjab,Patiala,147021,2,0,0
11-09-2025,Punjab,Rupnagar,140101,1,0,0
11-09-2025,Punjab,"SAS Nagar (Mohali)",140501,2,0,0
11-09-2025,Punjab,"SAS Nagar (Mohali)",140603,7,0,0
11-09-2025,Punjab,"SAS Nagar (Mohali)",160103,1,1,0
11-09-2025,Punjab,Sangrur,148001,6,0,0
11-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144507,1,1,0
11-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144521,4,0,0
11-09-2025,Punjab,"Tarn Taran",143408,2,0,0
11-09-2025,Punjab,"Tarn Taran",143416,5,0,0
14-09-2025,Punjab,Faridkot,151209,1,0,0
14-09-2025,Punjab,Hoshiarpur,146001,1,0,0
14-09-2025,Punjab,Ludhiana,141010,2,1,0
14-09-2025,Punjab,Ludhiana,141015,3,0,0
14-09-2025,Punjab,Ludhiana,141017,1,0,0
14-09-2025,Punjab,Pathankot,143534,1,0,0
14-09-2025,Punjab,Patiala,147002,1,0,0
14-09-2025,Punjab,"SAS Nagar (Mohali)",140301,1,2,0
14-09-2025,Punjab,"SAS Nagar (Mohali)",160103,1,0,0
14-09-2025,Punjab,Sangrur,148027,0,2,0
14-09-2025,Punjab,Sangrur,148033,1,0,0
12-09-2025,Punjab,Amritsar,143001,20,7,0
12-09-2025,Punjab,Amritsar,143203,2,0,0
12-09-2025,Punjab,Amritsar,143205,2,0,0
12-09-2025,Punjab,Amritsar,143502,4,1,0
12-09-2025,Punjab,Barnala,148101,4,0,0
12-09-2025,Punjab,Barnala,148105,4,0,0
12-09-2025,Punjab,Barnala,148108,3,1,0
12-09-2025,Punjab,Bathinda,151005,1,0,0
12-09-2025,Punjab,Bathinda,151101,3,0,0
12-09-2025,Punjab,Bathinda,151301,0,1,0
12-09-2025,Punjab,Bathinda,151509,1,0,0
12-09-2025,Punjab,Faridkot,151204,7,0,0
12-09-2025,Punjab,"Fatehgarh Sahib",141411,2,0,0
12-09-2025,Punjab,"Fatehgarh Sahib",147104,2,0,0
12-09-2025,Punjab,Fazilka,152123,11,1,0
12-09-2025,Punjab,Ferozepur,142044,3,1,0
12-09-2025,Punjab,Ferozepur,142050,2,1,0
12-09-2025,Punjab,Ferozepur,152002,7,1,0
12-09-2025,Punjab,Ferozepur,152021,2,1,0
12-09-2025,Punjab,Firozpur,142047,1,0,0
12-09-2025,Punjab,Firozpur,152023,2,0,0
12-09-2025,Punjab,Gurdaspur,143518,5,0,0
12-09-2025,Punjab,Gurdaspur,143521,8,1,0
12-09-2025,Punjab,Gurdaspur,143530,1,0,0
12-09-2025,Punjab,Gurdaspur,143531,2,0,0
12-09-2025,Punjab,Gurdaspur,143605,2,0,0
12-09-2025,Punjab,Hoshiarpur,144202,0,2,0
12-09-2025,Punjab,Hoshiarpur,144204,0,2,0
12-09-2025,Punjab,Hoshiarpur,144211,1,0,0
12-09-2025,Punjab,Hoshiarpur,144214,4,0,0
12-09-2025,Punjab,Hoshiarpur,144224,1,0,0
12-09-2025,Punjab,Hoshiarpur,144530,1,0,0
12-09-2025,Punjab,Jalandhar,144042,1,0,0
12-09-2025,Punjab,Jalandhar,144101,3,0,0
12-09-2025,Punjab,Jalandhar,144502,1,0,0
12-09-2025,Punjab,Jalandhar,144622,1,0,0
12-09-2025,Punjab,Jalandhar,144629,3,0,0
12-09-2025,Punjab,Jalandhar,144702,1,0,0
12-09-2025,Punjab,Kapurthala,144602,1,1,0
12-09-2025,Punjab,Kapurthala,144620,5,0,0
12-09-2025,Punjab,Ludhiana,141015,5,2,0
12-09-2025,Punjab,Ludhiana,141201,1,0,0
12-09-2025,Punjab,Ludhiana,141416,2,0,0
12-09-2025,Punjab,Ludhiana,142021,1,0,0
12-09-2025,Punjab,Malerkotla,148021,2,2,0
12-09-2025,Punjab,Mansa,151505,6,0,0
12-09-2025,Punjab,Moga,142037,1,1,0
12-09-2025,Punjab,Moga,142038,1,0,0
12-09-2025,Punjab,Moga,142058,3,0,0
12-09-2025,Punjab,Muktsar,152101,1,1,0
12-09-2025,Punjab,Rupnagar,140114,2,1,0
12-09-2025,Punjab,Rupnagar,140124,2,0,0
12-09-2025,Punjab,"S.A.S Nagar(Mohali)",140103,1,0,0
12-09-2025,Punjab,"S.A.S Nagar(Mohali)",160014,1,0,0
12-09-2025,Punjab,"SAS Nagar (Mohali)",140103,1,0,0
12-09-2025,Punjab,"SAS Nagar (Mohali)",140109,3,1,0
12-09-2025,Punjab,"SAS Nagar (Mohali)",140306,2,1,0
12-09-2025,Punjab,"SAS Nagar (Mohali)",140401,1,0,0
12-09-2025,Punjab,"SAS Nagar (Mohali)",140604,1,0,0
12-09-2025,Punjab,Sangrur,148001,6,0,0
12-09-2025,Punjab,Sangrur,148030,1,0,0
12-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144505,6,0,0
12-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144514,0,1,0
12-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144522,4,0,0
12-09-2025,Punjab,"Shaheed Bhagat Singh Nagar",144526,1,0,0
12-09-2025,Punjab,"Sri Muktsar Sahib",152107,7,0,0
12-09-2025,Punjab,"Sri Muktsar Sahib",152112,2,0,0
12-09-2025,Punjab,"Tarn Taran",143407,1,0,0
12-09-2025,Punjab,"Tarn Taran",143414,1,1,0
12-09-2025,Punjab,"Tarn Taran",143422,1,0,0
13-09-2025,Punjab,Amritsar,143001,31,7,0
13-09-2025,Punjab,Amritsar,143022,2,0,0
13-09-2025,Punjab,Amritsar,143102,5,1,0
13-09-2025,Punjab,Amritsar,143502,2,1,0
13-09-2025,Punjab,Amritsar,143606,1,1,0
13-09-2025,Punjab,Barnala,148108,2,0,0
13-09-2025,Punjab,Bathinda,151301,2,0,0
13-09-2025,Punjab,Faridkot,151204,2,0,0
13-09-2025,Punjab,Faridkot,151205,2,0,0
13-09-2025,Punjab,Faridkot,151207,1,0,0
13-09-2025,Punjab,"Fatehgarh Sahib",140101,1,0,0
13-09-2025,Punjab,"Fatehgarh Sahib",140602,2,0,0
13-09-2025,Punjab,"Fatehgarh Sahib",147001,1,0,0
13-09-2025,Punjab,"Fatehgarh Sahib",147203,1,0,0
13-09-2025,Punjab,"Fatehgarh Sahib",147301,3,2,0
13-09-2025,Punjab,Fazilka,152123,7,0,0
13-09-2025,Punjab,Ferozepur,142043,1,0,0
13-09-2025,Punjab,Ferozepur,152022,2,0,0
13-09-2025,Punjab,Gurdaspur,143506,0,1,0
13-09-2025,Punjab,Gurdaspur,143518,1,3,0
13-09-2025,Punjab,Gurdaspur,143528,1,0,0
13-09-2025,Punjab,Gurdaspur,143604,1,0,0
13-09-2025,Punjab,Hoshiarpur,144207,3,0,0
13-09-2025,Punjab,Hoshiarpur,144212,2,0,0
13-09-2025,Punjab,Hoshiarpur,144530,1,0,0
13-09-2025,Punjab,Jalandhar,144013,1,0,0
13-09-2025,Punjab,Jalandhar,144022,1,0,0
13-09-2025,Punjab,Jalandhar,144029,1,0,0
13-09-2025,Punjab,Jalandhar,144043,1,0,0
13-09-2025,Punjab,Jalandhar,144630,2,0,0
13-09-2025,Punjab,Jalandhar,144801,1,0,0
13-09-2025,Punjab,Kapurthala,144620,1,1,0
13-09-2025,Punjab,Kapurthala,144804,1,0,0
13-09-2025,Punjab,Ludhiana,141007,24,3,0
13-09-2025,Punjab,Ludhiana,141016,5,1,0
13-09-2025,Punjab,Ludhiana,141114,1,0,0
13-09-2025,Punjab,Ludhiana,141120,1,0,0
13-09-2025,Punjab,Ludhiana,141202,1,0,0
13-09-2025,Punjab,Ludhiana,142026,2,0,0
13-09-2025,Punjab,Ludhiana,142033,1,0,0
13-09-2025,Punjab,Mansa,151506,1,0,0
13-09-2025,Punjab,Moga,142042,1,0,0
13-09-2025,Punjab,Moga,142048,2,0,0
13-09-2025,Punjab,Moga,142054,1,0,0
13-09-2025,Punjab,Muktsar,152112,1,0,0
13-09-2025,Punjab,Patiala,140602,1,0,0
13-09-2025,Punjab,Patiala,147105,5,1,0
13-09-2025,Punjab,Patiala,147111,5,0,0
13-09-2025,Punjab,Rupnagar,140001,2,0,0
13-09-2025,Punjab,Rupnagar,140123,1,0,0
13-09-2025,Punjab,"SAS Nagar (Mohali)",140103,4,1,0
13-09-2025,Punjab,"SAS Nagar (Mohali)",140301,9,2,0
13-09-2025,Punjab,"SAS Nagar (Mohali)",140901,2,0,0
13-09-2025,Punjab,Sangrur,148024,4,0,0
13-09-2025,Punjab,Sangrur,148025,4,0,0
13-09-2025,Punjab,Sangrur,148033,3,0,0
13-09-2025,Punjab,"Sri Muktsar Sahib",152113,1,1,0
13-09-2025,Punjab,"Tarn Taran",143401,6,0,0
15-09-2025,Punjab,Amritsar,143102,3,1,0
15-09-2025,Punjab,Amritsar,143107,1,0,0
15-09-2025,Punjab,Amritsar,143112,1,0,0
15-09-2025,Punjab,Amritsar,143114,5,0,0
15-09-2025,Punjab,Amritsar,143606,2,1,0
15-09-2025,Punjab,Barnala,148104,1,0,0
15-09-2025,Punjab,Bathinda,151101,7,0,0
15-09-2025,Punjab,Bathinda,151106,3,0,0
15-09-2025,Punjab,Bathinda,151201,4,0,0
15-09-2025,Punjab,Bathinda,151301,2,0,0
15-09-2025,Punjab,Faridkot,151208,1,0,0
15-09-2025,Punjab,"Fatehgarh Sahib",140406,5,0,0
15-09-2025,Punjab,"Fatehgarh Sahib",140602,1,0,0
15-09-2025,Punjab,"Fatehgarh Sahib",147301,5,2,0
15-09-2025,Punjab,Fazilka,152033,2,0,0
15-09-2025,Punjab,Fazilka,152116,5,2,0
15-09-2025,Punjab,Ferozepur,152003,5,0,0
15-09-2025,Punjab,Ferozepur,152022,3,0,0
15-09-2025,Punjab,Firozpur,152123,2,1,0
15-09-2025,Punjab,Gurdaspur,143506,2,0,0
15-09-2025,Punjab,Gurdaspur,143512,1,0,0
15-09-2025,Punjab,Gurdaspur,143519,3,0,0
15-09-2025,Punjab,Gurdaspur,143530,3,0,0
15-09-2025,Punjab,Gurdaspur,143533,2,0,0
15-09-2025,Punjab,Hoshiarpur,144211,2,0,0
15-09-2025,Punjab,Hoshiarpur,144216,1,0,0
15-09-2025,Punjab,Hoshiarpur,144306,2,0,0
15-09-2025,Punjab,Hoshiarpur,146104,1,0,0
15-09-2025,Punjab,Jalandhar,144006,1,0,0
15-09-2025,Punjab,Jalandhar,144008,4,0,0
15-09-2025,Punjab,Jalandhar,144021,2,1,0
15-09-2025,Punjab,Jalandhar,144025,2,0,0
15-09-2025,Punjab,Jalandhar,144034,2,0,0
15-09-2025,Punjab,Jalandhar,144039,1,0,0
15-09-2025,Punjab,Jalandhar,144040,4,0,0
15-09-2025,Punjab,Jalandhar,144402,1,0,0
15-09-2025,Punjab,Jalandhar,144409,1,0,0
15-09-2025,Punjab,Kapurthala,144601,3,0,5
15-09-2025,Punjab,Kapurthala,144621,1,0,0
15-09-2025,Punjab,Kapurthala,144622,1,0,0
15-09-2025,Punjab,Kapurthala,144628,2,0,0
15-09-2025,Punjab,Ludhiana,141003,15,1,1
15-09-2025,Punjab,Ludhiana,141101,1,0,0
15-09-2025,Punjab,Ludhiana,141120,3,0,0
15-09-2025,Punjab,Ludhiana,141122,1,0,0
15-09-2025,Punjab,Ludhiana,141123,2,2,0
15-09-2025,Punjab,Ludhiana,141416,2,0,0
15-09-2025,Punjab,Ludhiana,142025,1,0,0
15-09-2025,Punjab,Malerkotla,148020,1,0,0
15-09-2025,Punjab,Malerkotla,148023,6,2,0
15-09-2025,Punjab,Mansa,148109,3,0,0
15-09-2025,Punjab,Mansa,151504,1,0,0
15-09-2025,Punjab,Moga,142053,1,0,0
15-09-2025,Punjab,Moga,142055,2,0,0
15-09-2025,Punjab,Muktsar,152026,1,1,0
15-09-2025,Punjab,Pathankot,143534,2,0,0
15-09-2025,Punjab,Pathankot,145001,7,0,0
15-09-2025,Punjab,Pathankot,145101,1,0,0
15-09-2025,Punjab,Patiala,140701,5,0,0
15-09-2025,Punjab,Patiala,140702,3,0,0
15-09-2025,Punjab,Patiala,147103,2,0,0
15-09-2025,Punjab,Patiala,147111,4,0,0
15-09-2025,Punjab,Rupnagar,140001,5,0,0
15-09-2025,Punjab,Rupnagar,140108,1,0,0
15-09-2025,Punjab,Rupnagar,140123,2,0,0
15-09-2025,Punjab,"S.A.S Nagar(Mohali)",140901,1,0,0
15-09-2025,Punjab,"SAS Nagar (Mohali)",140109,2,0,0
15-09-2025,Punjab,"SAS Nagar (Mohali)",140301,8,1,0
15-09-2025,Punjab,"SAS Nagar (Mohali)",140308,2,0,0
15-09-2025,Punjab,"SAS Nagar (Mohali)",140413,0,1,0
15-09-2025,Punjab,"SAS Nagar (Mohali)",140501,1,0,0
15-09-2025,Punjab,Sangrur,148001,3,1,0
15-09-2025,Punjab,Sangrur,148025,3,0,0
15-09-2025,Punjab,Sangrur,148030,6,0,0
15-09-2025,Punjab,Sangrur,148106,3,0,0
